devId,month,sold,terminated,amount_m
8145,2025-10,2.0,0.0,830.0
8145,2025-11,1.0,0.0,185.0
8145,2025-12,2.0,0.0,417.0
8145,2026-01,3.0,0.0,561.8
8145,2026-03,1.0,0.0,230.0
8145,2026-05,1.0,0.0,215.0
8145,2026-06,4.0,1.0,870.0
8145,2026-07,1.0,0.0,200.0
8145,2026-08,1.0,0.0,580.0
8145,2026-09,1.0,0.0,200.0
8165,2021-12,77.0,0.0,588.4
8165,2022-01,12.0,0.0,85.7
8165,2022-02,2.0,0.0,12.1
8165,2022-04,6.0,0.0,40.4
8165,2022-05,1.0,0.0,8.6
8165,2022-07,7.0,0.0,66.6
8165,2022-08,5.0,0.0,37.2
8165,2022-09,1.0,0.0,8.3
8165,2022-10,1.0,0.0,8.9
8165,2023-01,1.0,0.0,8.4
8165,2023-02,6.0,0.0,52.4
8165,2023-03,5.0,0.0,43.5
8165,2023-04,3.0,0.0,24.8
8165,2023-05,4.0,0.0,34.8
8165,2023-06,2.0,0.0,15.0
8165,2023-07,1.0,0.0,8.9
8165,2023-08,0.0,1.0,0.0
8165,2023-09,3.0,0.0,23.3
8165,2023-10,1.0,0.0,5.3
8165,2023-12,1.0,0.0,5.5
8165,2024-01,1.0,1.0,8.9
8165,2024-03,29.0,2.0,197.0
8165,2024-04,7.0,0.0,43.4
8165,2024-05,2.0,0.0,10.6
8165,2024-10,2.0,0.0,10.9
8165,2024-11,2.0,0.0,11.2
8165,2025-01,1.0,0.0,5.3
8165,2025-03,2.0,1.0,11.1
8165,2025-05,1.0,0.0,5.6
8165,2025-06,1.0,0.0,5.8
8165,2025-07,1.0,0.0,5.4
8185,2026-08,1.0,0.0,190.0
8245,2022-04,3.0,0.0,56.0
8245,2022-05,9.0,0.0,221.7
8245,2022-06,1.0,0.0,33.1
8245,2022-07,3.0,0.0,105.5
8245,2024-05,15.0,0.0,294.1
8245,2024-06,30.0,0.0,554.2
8245,2024-07,15.0,0.0,285.6
8245,2024-08,5.0,0.0,103.8
8245,2024-09,3.0,0.0,102.5
8245,2024-10,9.0,0.0,226.4
8245,2024-11,3.0,0.0,65.5
8245,2024-12,4.0,0.0,68.3
8245,2025-01,1.0,0.0,18.9
8245,2025-02,1.0,0.0,16.4
8245,2025-07,1.0,0.0,17.1
8245,2025-08,2.0,0.0,52.4
8245,2025-09,1.0,0.0,17.0
8245,2025-10,2.0,0.0,40.4
8245,2025-11,3.0,0.0,54.3
8245,2025-12,1.0,0.0,20.0
8245,2026-01,4.0,0.0,69.7
8245,2026-02,1.0,0.0,20.9
8245,2026-03,1.0,0.0,20.0
8245,2026-04,1.0,0.0,31.8
8245,2026-05,1.0,0.0,21.5
8245,2026-09,1.0,0.0,30.7
8265,2022-01,39.0,0.0,167.5
8265,2022-02,2.0,0.0,9.4
8265,2022-03,4.0,0.0,16.6
8265,2022-04,7.0,0.0,32.5
8265,2022-05,3.0,0.0,14.3
8265,2022-06,4.0,0.0,19.0
8265,2022-07,3.0,0.0,11.9
8265,2022-09,1.0,0.0,4.1
8265,2022-10,15.0,0.0,66.0
8265,2022-11,12.0,0.0,51.9
8265,2023-02,1.0,0.0,4.6
8265,2025-05,1.0,1.0,4.8
8265,2025-06,20.0,20.0,73.8
8265,2025-07,5.0,2.0,17.7
8265,2025-08,6.0,3.0,20.0
8265,2025-09,1.0,0.0,3.5
8265,2025-10,2.0,0.0,6.3
8265,2026-02,1.0,0.0,5.1
8285,2022-01,202.0,0.0,1500.6
8285,2022-02,1.0,0.0,8.3
8285,2022-04,44.0,0.0,338.3
8285,2022-05,8.0,0.0,63.7
8285,2022-06,2.0,0.0,15.6
8285,2023-07,1.0,0.0,8.0
8285,2023-09,19.0,0.0,125.8
8285,2023-10,0.0,2.0,0.0
8285,2024-02,1.0,0.0,8.6
8285,2026-06,7.0,0.0,47.8
8285,2026-07,7.0,0.0,51.3
8285,2026-08,9.0,0.0,65.8
8285,2026-09,6.0,0.0,58.8
8325,2022-05,15.0,0.0,264.2
8325,2022-07,20.0,0.0,283.2
8325,2022-08,9.0,0.0,126.8
8325,2022-09,2.0,0.0,23.6
8325,2022-10,5.0,0.0,79.2
8325,2022-11,1.0,0.0,18.5
8325,2022-12,2.0,0.0,28.7
8325,2023-01,6.0,0.0,71.0
8325,2023-03,3.0,0.0,42.7
8325,2023-04,3.0,0.0,50.9
8325,2023-05,3.0,0.0,52.4
8325,2023-06,1.0,0.0,18.4
8325,2023-07,2.0,0.0,29.8
8325,2023-08,1.0,0.0,18.4
8325,2023-09,1.0,0.0,30.1
8325,2023-11,2.0,0.0,47.8
8325,2024-03,5.0,1.0,80.4
8325,2024-04,4.0,0.0,62.7
8325,2024-05,0.0,1.0,0.0
8325,2024-08,2.0,0.0,17.4
8325,2024-10,1.0,0.0,29.5
8325,2024-11,4.0,0.0,57.1
8325,2024-12,2.0,2.0,44.6
8325,2025-01,4.0,0.0,73.1
8325,2025-02,2.0,0.0,49.2
8325,2025-03,2.0,0.0,45.5
8325,2025-04,5.0,0.0,64.7
8325,2025-05,50.0,0.0,365.2
8325,2025-06,9.0,0.0,63.6
8325,2025-07,11.0,0.0,149.9
8325,2025-08,3.0,0.0,23.7
8325,2025-09,7.0,0.0,90.0
8325,2025-10,13.0,0.0,176.7
8325,2025-11,25.0,0.0,323.3
8325,2025-12,8.0,1.0,138.8
8325,2026-01,5.0,0.0,90.1
8325,2026-03,10.0,0.0,167.7
8325,2026-04,1.0,0.0,15.5
8325,2026-05,3.0,0.0,51.8
8325,2026-06,8.0,0.0,173.7
8325,2026-07,4.0,0.0,78.7
8345,2022-05,98.0,0.0,645.8
8345,2022-06,30.0,0.0,186.7
8345,2022-07,19.0,0.0,123.4
8345,2022-08,22.0,0.0,143.4
8345,2022-09,14.0,0.0,91.1
8345,2022-10,3.0,0.0,18.2
8345,2022-11,6.0,0.0,40.1
8345,2022-12,37.0,0.0,250.7
8345,2023-01,64.0,0.0,424.1
8345,2023-02,53.0,0.0,362.6
8345,2023-03,50.0,0.0,338.0
8345,2023-04,18.0,0.0,127.5
8345,2023-05,14.0,0.0,88.1
8345,2023-06,10.0,0.0,69.5
8345,2023-07,5.0,0.0,33.6
8345,2023-08,2.0,0.0,14.4
8345,2023-09,1.0,0.0,5.9
8345,2023-10,2.0,0.0,16.1
8345,2023-11,4.0,0.0,23.2
8345,2023-12,1.0,0.0,5.8
8345,2024-01,2.0,0.0,19.2
8345,2024-02,2.0,0.0,12.6
8345,2024-03,56.0,0.0,371.0
8345,2024-04,3.0,0.0,23.0
8345,2024-05,3.0,0.0,21.8
8345,2024-06,2.0,0.0,15.6
8345,2024-07,5.0,0.0,27.0
8345,2024-08,6.0,0.0,38.8
8345,2024-09,5.0,0.0,45.3
8345,2024-10,5.0,3.0,38.3
8345,2024-11,12.0,7.0,96.4
8345,2024-12,6.0,5.0,33.0
8345,2025-01,6.0,3.0,38.5
8345,2025-02,4.0,2.0,26.3
8345,2025-03,7.0,4.0,44.0
8345,2025-04,3.0,1.0,16.9
8345,2025-05,4.0,0.0,22.1
8345,2025-06,1.0,0.0,6.2
8345,2025-07,2.0,2.0,8.0
8345,2025-08,20.0,2.0,90.1
8345,2025-09,7.0,0.0,49.2
8345,2025-10,4.0,0.0,27.2
8345,2025-11,1.0,0.0,9.2
8345,2025-12,1.0,0.0,7.2
8345,2026-02,1.0,0.0,4.9
8365,2022-04,309.0,0.0,2810.5
8365,2022-05,253.0,0.0,2409.6
8365,2025-07,30.0,77.0,240.1
8365,2025-08,39.0,27.0,330.1
8365,2025-09,23.0,32.0,156.6
8365,2025-10,12.0,0.0,101.1
8365,2025-11,12.0,11.0,112.5
8365,2025-12,14.0,0.0,112.0
8365,2026-01,11.0,0.0,66.8
8365,2026-02,7.0,0.0,42.1
8365,2026-03,6.0,0.0,36.1
8365,2026-06,0.0,1.0,0.0
8365,2026-07,1.0,0.0,8.2
8405,2022-06,531.0,0.0,4283.8
8405,2022-07,3.0,0.0,40.3
8405,2024-12,0.0,1.0,0.0
8405,2025-06,0.0,1.0,0.0
8405,2025-10,6.0,8.0,50.6
8405,2026-01,1.0,0.0,17.1
8405,2026-07,6.0,21.0,45.2
8406,2022-05,543.0,0.0,4802.3
8406,2022-06,5.0,0.0,65.8
8406,2022-07,2.0,0.0,23.4
8406,2022-08,0.0,1.0,0.0
8406,2023-01,2.0,0.0,33.4
8406,2023-02,1.0,0.0,18.2
8406,2023-03,1.0,0.0,18.1
8406,2023-09,1.0,0.0,14.0
8406,2025-06,22.0,80.0,283.7
8406,2025-07,80.0,15.0,675.6
8406,2025-08,25.0,0.0,279.6
8406,2025-09,38.0,10.0,410.9
8406,2025-10,33.0,0.0,330.4
8406,2025-11,14.0,2.0,162.3
8406,2025-12,11.0,0.0,122.5
8406,2026-01,10.0,0.0,114.8
8406,2026-02,4.0,0.0,62.2
8406,2026-03,1.0,3.0,18.9
8406,2026-06,2.0,1.0,27.4
8406,2026-07,4.0,0.0,71.4
8406,2026-08,3.0,0.0,49.0
8406,2026-09,2.0,0.0,29.7
8426,2022-09,6.0,0.0,25.0
8426,2025-06,3.0,0.0,12.8
8445,2023-04,150.0,0.0,1062.2
8445,2023-05,215.0,0.0,1547.9
8445,2023-10,47.0,0.0,315.5
8445,2023-11,20.0,0.0,133.7
8445,2023-12,8.0,0.0,64.9
8445,2024-01,2.0,0.0,16.3
8445,2025-08,81.0,1.0,616.3
8445,2025-09,23.0,0.0,186.4
8445,2025-10,2.0,0.0,15.7
8466,2022-08,7.0,0.0,206.0
8466,2022-09,2.0,0.0,49.8
8466,2022-10,3.0,0.0,57.1
8466,2022-12,2.0,0.0,54.7
8466,2023-02,3.0,0.0,68.0
8466,2023-03,1.0,0.0,28.0
8466,2023-04,1.0,0.0,17.2
8466,2023-05,2.0,0.0,38.3
8466,2023-06,1.0,0.0,23.9
8466,2023-07,3.0,0.0,187.9
8466,2023-09,2.0,0.0,32.5
8466,2023-11,12.0,0.0,258.9
8466,2023-12,5.0,0.0,94.3
8466,2024-01,2.0,0.0,31.2
8466,2024-02,1.0,0.0,43.7
8466,2024-03,11.0,0.0,233.9
8466,2024-05,4.0,0.0,80.5
8466,2024-07,6.0,0.0,190.2
8466,2024-08,2.0,0.0,29.3
8466,2024-09,4.0,0.0,102.7
8466,2024-10,9.0,0.0,259.0
8466,2024-11,7.0,0.0,203.7
8466,2024-12,7.0,0.0,145.9
8466,2025-01,8.0,0.0,230.1
8466,2025-02,4.0,0.0,62.4
8466,2025-03,5.0,0.0,84.2
8466,2025-04,5.0,0.0,130.2
8466,2025-05,2.0,0.0,35.3
8466,2025-06,7.0,0.0,254.8
8466,2025-07,3.0,0.0,55.4
8466,2025-08,3.0,0.0,111.0
8466,2025-09,8.0,0.0,285.4
8466,2025-10,3.0,0.0,104.1
8466,2025-11,5.0,0.0,162.0
8466,2025-12,4.0,0.0,99.1
8466,2026-01,3.0,0.0,47.4
8466,2026-02,3.0,0.0,184.7
8466,2026-03,2.0,0.0,43.0
8466,2026-04,14.0,0.0,647.1
8466,2026-05,4.0,0.0,127.5
8466,2026-06,2.0,0.0,45.4
8466,2026-07,3.0,0.0,237.6
8466,2026-09,1.0,0.0,24.9
8485,2022-06,3.0,0.0,14.8
8485,2022-07,1.0,0.0,4.7
8485,2022-08,1.0,0.0,4.4
8485,2022-12,1.0,0.0,4.2
8485,2023-01,1.0,0.0,4.2
8485,2023-03,1.0,0.0,7.7
8485,2023-04,1.0,0.0,7.5
8485,2023-06,2.0,0.0,10.2
8485,2023-07,1.0,0.0,4.5
8485,2023-08,1.0,0.0,7.6
8485,2023-11,1.0,0.0,4.6
8485,2024-02,1.0,0.0,6.0
8485,2024-03,6.0,0.0,24.6
8485,2024-04,3.0,0.0,13.5
8485,2024-05,4.0,0.0,14.7
8485,2024-06,2.0,0.0,9.6
8485,2024-07,1.0,0.0,3.5
8485,2024-12,1.0,0.0,3.5
8485,2025-04,1.0,0.0,3.9
8485,2025-05,2.0,0.0,7.6
8485,2025-06,3.0,0.0,12.4
8485,2025-07,1.0,0.0,4.2
8485,2025-08,5.0,0.0,19.2
8485,2025-09,6.0,0.0,23.7
8485,2025-10,3.0,0.0,12.3
8485,2025-12,1.0,0.0,11.2
8485,2026-01,2.0,0.0,10.7
8485,2026-02,7.0,0.0,20.9
8485,2026-03,11.0,0.0,0.0
8485,2026-04,3.0,0.0,0.0
8485,2026-05,4.0,0.0,0.0
8485,2026-09,1.0,0.0,0.0
8505,2022-06,87.0,0.0,506.4
8505,2022-07,20.0,0.0,127.1
8505,2022-08,69.0,0.0,339.8
8505,2022-09,21.0,0.0,94.8
8505,2022-10,3.0,0.0,13.1
8505,2022-11,3.0,0.0,14.3
8505,2022-12,1.0,0.0,4.8
8505,2023-01,3.0,0.0,14.6
8505,2023-02,4.0,0.0,27.1
8505,2023-03,7.0,0.0,33.6
8505,2023-04,75.0,0.0,320.2
8505,2023-05,9.0,0.0,37.5
8505,2023-06,2.0,0.0,13.6
8505,2023-08,1.0,0.0,6.1
8505,2023-09,3.0,0.0,23.9
8505,2023-10,3.0,0.0,19.3
8505,2023-11,3.0,0.0,19.4
8505,2024-01,1.0,0.0,10.1
8505,2024-02,1.0,0.0,6.3
8505,2024-03,3.0,0.0,22.0
8505,2024-06,19.0,26.0,86.3
8505,2024-07,3.0,0.0,17.1
8505,2024-08,6.0,0.0,40.5
8505,2024-09,1.0,0.0,5.0
8505,2024-10,3.0,0.0,16.6
8505,2024-11,2.0,0.0,19.8
8505,2024-12,2.0,0.0,19.7
8505,2025-02,1.0,0.0,5.4
8505,2025-03,1.0,0.0,5.2
8505,2025-04,3.0,0.0,24.2
8505,2025-05,1.0,0.0,5.2
8505,2025-06,1.0,0.0,5.3
8505,2025-07,3.0,1.0,18.9
8505,2025-08,4.0,0.0,25.4
8505,2025-09,1.0,0.0,5.2
8505,2025-10,1.0,0.0,7.8
8505,2025-11,2.0,0.0,13.5
8505,2025-12,2.0,0.0,10.3
8505,2026-01,4.0,0.0,23.8
8505,2026-02,5.0,0.0,32.7
8505,2026-04,5.0,0.0,34.5
8505,2026-05,3.0,0.0,21.4
8505,2026-06,2.0,0.0,17.5
8505,2026-08,1.0,0.0,8.2
8505,2026-09,1.0,0.0,8.5
8525,2024-05,418.0,0.0,3774.1
8525,2024-06,4.0,0.0,32.8
8525,2024-07,1.0,0.0,8.3
8525,2024-09,116.0,0.0,1056.6
8525,2024-10,159.0,0.0,1519.4
8525,2024-11,38.0,0.0,357.2
8525,2024-12,18.0,0.0,166.3
8525,2025-01,14.0,0.0,128.8
8525,2025-02,9.0,0.0,74.0
8525,2025-03,6.0,0.0,58.2
8525,2025-04,11.0,0.0,94.9
8525,2025-05,5.0,0.0,55.1
8525,2025-06,8.0,0.0,75.8
8525,2025-07,5.0,0.0,47.9
8525,2025-08,14.0,0.0,120.0
8525,2025-09,11.0,0.0,117.5
8525,2025-10,4.0,0.0,39.7
8525,2025-11,5.0,0.0,54.7
8525,2026-03,1.0,0.0,26.8
8525,2026-09,4.0,0.0,27.0
8545,2022-06,194.0,0.0,1587.8
8545,2022-07,190.0,0.0,1725.9
8545,2022-08,1.0,0.0,9.3
8545,2025-08,12.0,0.0,97.3
8545,2025-09,54.0,0.0,328.3
8545,2025-10,23.0,0.0,148.6
8545,2025-11,12.0,0.0,99.6
8545,2025-12,5.0,31.0,64.7
8545,2026-01,67.0,40.0,524.0
8545,2026-02,16.0,0.0,177.1
8545,2026-03,7.0,0.0,82.6
8545,2026-05,5.0,9.0,33.5
8545,2026-06,3.0,0.0,18.6
8545,2026-09,1.0,0.0,6.5
8546,2022-06,124.0,0.0,861.6
8546,2022-07,1.0,0.0,8.9
8546,2022-08,1.0,0.0,6.3
8546,2023-04,1.0,0.0,6.5
8546,2025-03,5.0,0.0,29.0
8546,2025-04,9.0,0.0,50.6
8546,2025-05,10.0,3.0,56.7
8546,2025-06,0.0,10.0,0.0
8546,2025-07,5.0,1.0,24.0
8546,2025-08,10.0,0.0,53.9
8546,2025-09,7.0,0.0,35.4
8546,2026-01,8.0,0.0,46.2
8546,2026-02,10.0,0.0,61.5
8546,2026-03,13.0,0.0,88.8
8546,2026-04,39.0,0.0,213.8
8546,2026-05,21.0,0.0,113.2
8546,2026-06,8.0,0.0,36.4
8546,2026-07,5.0,0.0,24.9
8546,2026-08,10.0,0.0,48.8
8546,2026-09,5.0,0.0,25.9
8565,2022-09,31.0,0.0,148.4
8565,2022-11,2.0,0.0,10.8
8565,2022-12,3.0,0.0,16.6
8565,2023-01,17.0,0.0,95.0
8565,2023-02,4.0,0.0,22.5
8565,2023-03,2.0,0.0,11.1
8565,2023-04,1.0,0.0,7.4
8565,2023-05,2.0,0.0,11.4
8565,2023-06,1.0,0.0,5.9
8565,2023-08,2.0,0.0,11.8
8565,2023-10,6.0,0.0,38.0
8565,2023-11,1.0,0.0,5.9
8565,2023-12,1.0,0.0,7.0
8565,2024-01,2.0,0.0,14.0
8565,2024-03,3.0,0.0,18.9
8565,2024-06,1.0,0.0,5.7
8565,2024-07,6.0,0.0,35.8
8565,2024-08,9.0,0.0,37.6
8565,2024-09,39.0,24.0,167.7
8565,2024-10,23.0,11.0,103.0
8565,2024-11,13.0,0.0,72.0
8565,2024-12,4.0,1.0,20.2
8565,2025-01,3.0,1.0,14.8
8565,2025-02,6.0,0.0,34.5
8565,2025-03,3.0,0.0,17.9
8565,2025-04,2.0,0.0,11.3
8565,2025-05,5.0,1.0,27.0
8585,2022-07,26.0,0.0,110.7
8585,2022-08,3.0,0.0,14.3
8585,2022-12,2.0,0.0,11.4
8585,2023-01,1.0,0.0,5.3
8585,2023-02,3.0,0.0,16.7
8585,2023-03,3.0,0.0,13.4
8585,2023-05,1.0,0.0,5.6
8585,2023-12,3.0,0.0,15.2
8585,2024-01,1.0,1.0,4.7
8585,2024-03,31.0,2.0,110.1
8585,2024-04,11.0,0.0,39.8
8585,2024-05,11.0,0.0,40.6
8585,2024-06,2.0,0.0,8.0
8585,2024-07,2.0,0.0,8.0
8585,2024-10,2.0,0.0,9.2
8585,2024-11,2.0,0.0,6.2
8585,2024-12,2.0,0.0,7.1
8585,2025-03,4.0,0.0,16.5
8585,2025-05,2.0,0.0,9.2
8585,2025-06,1.0,0.0,3.7
8585,2025-09,1.0,0.0,3.8
8585,2025-11,2.0,0.0,9.2
8605,2022-07,336.0,0.0,1976.9
8605,2022-08,482.0,0.0,3026.9
8605,2022-09,1.0,0.0,3.6
8605,2022-10,1.0,0.0,10.2
8605,2026-04,0.0,1.0,0.0
8625,2022-07,120.0,0.0,1049.9
8625,2022-08,7.0,0.0,63.4
8625,2022-09,1.0,0.0,8.6
8625,2023-02,3.0,0.0,26.1
8625,2023-03,2.0,0.0,15.1
8625,2023-04,1.0,0.0,13.2
8625,2023-05,1.0,0.0,6.6
8625,2023-06,1.0,0.0,7.0
8625,2023-07,1.0,0.0,6.7
8625,2025-08,380.0,0.0,2450.8
8625,2025-09,56.0,0.0,443.0
8625,2025-10,27.0,0.0,244.7
8625,2025-11,10.0,0.0,86.8
8625,2025-12,12.0,0.0,119.4
8625,2026-01,7.0,0.0,87.6
8625,2026-02,3.0,15.0,24.8
8625,2026-03,8.0,0.0,67.9
8625,2026-04,1.0,0.0,8.9
8625,2026-05,1.0,0.0,8.8
8625,2026-06,1.0,0.0,8.9
8645,2023-08,81.0,0.0,649.0
8645,2023-09,29.0,0.0,227.7
8645,2023-10,19.0,0.0,169.5
8645,2023-11,24.0,0.0,198.1
8645,2023-12,13.0,0.0,103.2
8645,2024-01,5.0,0.0,41.5
8645,2024-02,8.0,0.0,74.9
8645,2024-03,28.0,0.0,237.6
8645,2024-04,8.0,0.0,73.4
8645,2024-05,6.0,0.0,64.4
8645,2024-06,3.0,0.0,32.2
8645,2024-07,2.0,0.0,17.3
8645,2024-08,1.0,0.0,9.1
8645,2024-10,2.0,0.0,13.6
8645,2024-11,1.0,0.0,9.1
8645,2025-07,281.0,0.0,1844.8
8645,2025-08,64.0,0.0,383.5
8645,2025-09,48.0,0.0,255.5
8645,2025-10,17.0,0.0,94.9
8645,2025-11,8.0,0.0,51.0
8645,2026-03,1.0,0.0,13.6
8665,2022-09,129.0,0.0,868.3
8665,2022-10,35.0,0.0,236.1
8665,2022-11,3.0,0.0,19.6
8665,2022-12,1.0,0.0,6.4
8665,2023-01,35.0,0.0,224.3
8665,2023-02,19.0,0.0,127.9
8665,2023-07,7.0,0.0,82.5
8665,2023-08,4.0,0.0,24.8
8665,2023-09,4.0,0.0,26.4
8665,2024-03,7.0,0.0,44.5
8665,2024-04,32.0,0.0,189.3
8665,2024-05,6.0,0.0,38.7
8665,2024-06,7.0,0.0,46.3
8665,2024-07,1.0,0.0,4.8
8665,2024-08,14.0,0.0,79.7
8665,2024-09,4.0,0.0,24.3
8665,2024-10,4.0,0.0,26.1
8665,2024-11,2.0,0.0,12.7
8665,2024-12,5.0,0.0,42.0
8665,2025-01,4.0,0.0,30.2
8665,2025-02,1.0,0.0,6.6
8665,2025-04,2.0,0.0,26.4
8665,2025-05,1.0,0.0,6.7
8665,2025-06,1.0,0.0,4.7
8665,2025-08,1.0,0.0,7.2
8665,2025-09,2.0,0.0,12.0
8665,2025-10,1.0,0.0,15.5
8665,2026-01,1.0,0.0,17.4
8665,2026-06,4.0,0.0,42.4
8665,2026-07,1.0,0.0,20.4
8665,2026-08,1.0,0.0,6.4
8666,2022-09,39.0,0.0,364.9
8666,2022-11,2.0,0.0,20.0
8666,2023-01,1.0,0.0,12.2
8666,2023-03,2.0,0.0,19.3
8666,2023-05,1.0,0.0,18.2
8666,2024-05,26.0,0.0,307.2
8666,2024-06,9.0,1.0,94.2
8666,2024-07,11.0,0.0,153.9
8666,2024-08,3.0,0.0,53.1
8666,2024-09,3.0,0.0,45.6
8666,2024-10,17.0,1.0,268.2
8666,2024-11,9.0,0.0,133.5
8666,2024-12,6.0,0.0,92.2
8666,2025-01,4.0,0.0,46.5
8666,2025-02,1.0,1.0,16.5
8666,2025-03,1.0,1.0,18.7
8666,2025-06,4.0,1.0,62.6
8666,2025-07,2.0,0.0,23.9
8666,2025-08,3.0,1.0,34.9
8666,2025-10,1.0,0.0,7.3
8666,2025-11,2.0,0.0,22.8
8666,2026-01,3.0,0.0,31.1
8666,2026-02,6.0,0.0,48.4
8666,2026-03,25.0,0.0,281.7
8666,2026-04,64.0,0.0,637.6
8666,2026-05,104.0,4.0,948.5
8666,2026-06,63.0,0.0,648.8
8666,2026-07,11.0,0.0,117.0
8666,2026-08,21.0,0.0,204.1
8666,2026-09,6.0,0.0,65.0
8667,2022-08,591.0,0.0,2875.3
8667,2023-02,0.0,8.0,0.0
8667,2023-03,8.0,0.0,33.6
8685,2024-04,1.0,0.0,3.8
8685,2024-05,3.0,0.0,11.6
8685,2024-08,3.0,0.0,11.8
8685,2024-10,1.0,0.0,5.1
8685,2024-11,2.0,0.0,11.3
8685,2024-12,2.0,0.0,12.7
8685,2025-03,4.0,0.0,20.8
8685,2025-04,1.0,0.0,5.4
8685,2025-05,6.0,0.0,32.5
8685,2025-06,8.0,0.0,41.1
8685,2025-07,9.0,0.0,49.8
8685,2025-09,1.0,0.0,5.3
8685,2025-10,2.0,0.0,11.1
8685,2025-11,1.0,0.0,5.3
8685,2025-12,4.0,0.0,22.8
8685,2026-01,10.0,0.0,58.2
8685,2026-02,1.0,0.0,6.4
8685,2026-03,16.0,0.0,96.0
8685,2026-04,4.0,0.0,23.7
8685,2026-05,1.0,0.0,7.1
8685,2026-09,2.0,0.0,14.7
8686,2023-03,139.0,0.0,834.4
8686,2023-04,10.0,0.0,57.1
8686,2023-05,4.0,0.0,19.4
8686,2023-06,7.0,0.0,38.4
8686,2023-07,5.0,0.0,26.1
8686,2023-08,3.0,0.0,20.5
8686,2023-11,7.0,0.0,52.3
8686,2024-01,8.0,1.0,46.8
8686,2024-02,6.0,0.0,34.7
8686,2024-03,43.0,0.0,273.3
8686,2024-04,16.0,0.0,87.1
8686,2024-05,14.0,0.0,103.2
8686,2024-06,13.0,0.0,78.4
8686,2024-07,15.0,0.0,81.1
8686,2024-08,18.0,0.0,119.5
8686,2024-09,10.0,0.0,73.3
8686,2024-10,11.0,0.0,68.6
8686,2024-11,8.0,0.0,50.8
8705,2022-08,726.0,0.0,4423.9
8705,2022-09,7.0,0.0,60.6
8705,2023-01,1.0,0.0,9.6
8705,2026-08,0.0,1.0,0.0
8708,2025-12,1.0,0.0,557.9
8725,2025-10,216.0,0.0,1340.4
8725,2025-11,26.0,0.0,154.5
8725,2025-12,57.0,0.0,417.9
8725,2026-01,79.0,0.0,567.4
8725,2026-02,19.0,0.0,157.7
8725,2026-03,8.0,0.0,72.3
8725,2026-04,8.0,0.0,63.4
8725,2026-05,44.0,0.0,392.6
8725,2026-06,8.0,0.0,63.3
8725,2026-07,8.0,0.0,62.9
8725,2026-08,7.0,0.0,70.7
8725,2026-09,5.0,0.0,50.8
8745,2023-05,47.0,0.0,671.2
8745,2023-06,8.0,0.0,136.7
8745,2023-07,5.0,0.0,151.0
8745,2023-09,2.0,0.0,23.8
8745,2023-10,4.0,0.0,88.3
8745,2023-11,4.0,0.0,54.2
8745,2024-01,1.0,0.0,17.9
8745,2024-03,8.0,0.0,167.9
8745,2024-04,3.0,0.0,83.6
8745,2024-05,1.0,0.0,8.1
8745,2024-06,4.0,0.0,30.0
8745,2024-07,1.0,0.0,7.9
8745,2024-08,1.0,0.0,8.1
8745,2024-10,3.0,0.0,22.0
8745,2024-11,2.0,0.0,15.1
8745,2025-04,106.0,6.0,1240.4
8745,2025-05,21.0,0.0,402.2
8745,2025-06,3.0,4.0,62.4
8745,2025-07,5.0,0.0,153.7
8745,2025-08,11.0,1.0,266.3
8745,2025-09,14.0,0.0,329.8
8745,2025-10,16.0,0.0,370.9
8745,2025-11,16.0,0.0,372.7
8745,2025-12,8.0,0.0,202.4
8745,2026-01,5.0,1.0,153.8
8745,2026-02,7.0,0.0,181.7
8745,2026-03,15.0,0.0,327.1
8745,2026-04,12.0,0.0,297.1
8745,2026-05,17.0,0.0,479.6
8745,2026-06,10.0,0.0,260.6
8745,2026-07,4.0,1.0,97.8
8745,2026-08,5.0,0.0,144.4
8745,2026-09,5.0,0.0,125.2
8746,2023-03,145.0,0.0,2473.8
8746,2023-04,2.0,0.0,27.3
8746,2025-04,0.0,6.0,0.0
8746,2025-05,0.0,11.0,0.0
8746,2025-06,24.0,12.0,300.0
8746,2025-07,4.0,0.0,53.5
8746,2026-01,6.0,6.0,155.3
8746,2026-02,1.0,0.0,22.6
8746,2026-05,2.0,0.0,98.7
8746,2026-06,1.0,0.0,49.4
8747,2023-02,144.0,0.0,1107.5
8747,2023-03,156.0,0.0,1275.2
8747,2024-09,7.0,0.0,67.7
8747,2024-10,13.0,0.0,119.9
8747,2024-11,6.0,0.0,54.3
8747,2024-12,2.0,0.0,17.8
8747,2025-01,1.0,0.0,9.4
8747,2025-02,4.0,2.0,36.5
8747,2025-03,3.0,2.0,26.2
8747,2025-05,5.0,1.0,57.3
8747,2025-06,6.0,0.0,54.2
8747,2025-07,2.0,1.0,18.5
8747,2025-08,2.0,0.0,18.0
8747,2025-09,5.0,0.0,46.4
8747,2025-10,7.0,0.0,80.6
8747,2025-11,10.0,1.0,86.9
8747,2025-12,5.0,1.0,45.8
8747,2026-01,11.0,0.0,99.8
8747,2026-02,2.0,0.0,18.0
8747,2026-03,1.0,0.0,9.0
8748,2023-04,178.0,0.0,1480.9
8748,2023-05,24.0,0.0,199.9
8748,2023-06,14.0,0.0,111.9
8748,2023-07,13.0,0.0,102.9
8748,2023-08,5.0,0.0,37.1
8748,2023-10,2.0,0.0,17.3
8748,2023-11,2.0,0.0,15.6
